Word                           CF TF-IDF
-----------------------------------
pods                           22.58751511935027
empath                         17.961619022346643
ere                            5.7386682700328935
ndings                         5.625896097003629
oppression                     5.625896097003629
social justice                 5.625896097003629
justice                        5.0809997256077954
ese                            4.40400120252467
ompson                         4.083930731335753
kevyn collins-                 4.083930731335753
beth glover reed               4.083930731335753
dale fitch                     4.083930731335753
christopher brooks             3.3693341350164467
boosted                        3.3400523448235093
social work                    2.8273440072745215
lary                           2.8273440072745215
rst                            2.8273440072745215
midas                          2.5419653656678767
ethan fast                     2.5419653656678767
alitative                      2.5419653656678767
