Word                           CF TF-IDF
-----------------------------------
guru                           51.417348565312494
eeg                            27.988044584910064
cgb instruction                21.045549753682398
electrodes                     15.87773604728439
dry                            15.081337742590458
scaffolded dialogue            14.877688291010891
headset                        14.077736047284391
electrode                      12.71200360757401
task2                          11.793757559675136
task1                          10.251792194007258
load                           8.950001067198222
cgb                            8.709826828339382
eo1                            8.709826828339382
quasar                         8.709826828339382
frasson                        7.682032021823565
secs                           7.167861462671506
eo2                            7.167861462671506
fkgl                           7.167861462671506
parietal                       7.167861462671506
digits                         5.968062813788212
