Word                           CF TF-IDF
-----------------------------------
writeeval                      59.59468389537931
leonardo                       24.12948048501815
pfc                            16.419653656678765
disfluency                     10.251792194007258
cardinality                    10.042669472557563
precedent                      8.70800240504934
bulbs                          7.167861462671506
notebook                       6.568062813788211
misspellings                   6.038668270032893
partially correct              5.625896097003629
padmate                        5.625896097003629
cra                            5.625896097003629
partially correct student      5.625896097003629
university raleigh             5.625896097003629
carolina                       5.625896097003629
correct student                5.625896097003629
wire                           4.612041875858807
unanticipated                  4.312041875858808
student answers                4.083930731335753
wires                          4.083930731335753
