Word                           CF TF-IDF
-----------------------------------
tele                           25.671445850686023
manipulatives                  24.12948048501815
fractions                      18.847942743507673
clz                            7.167861462671506
okay                           5.870254690270385
decimal                        4.945917938592803
symbolic                       4.803410579798405
zpd                            4.70400120252467
strips                         4.40400120252467
u.s.a.                         4.10400120252467
murata                         4.083930731335753
strip                          4.083930731335753
uh                             4.083930731335753
ipads                          4.083930731335753
fuson                          3.3693341350164467
bedded                         3.3693341350164467
memorized                      3.3693341350164467
egy                            2.8273440072745215
resentations                   2.8273440072745215
learning analytics goals       2.5419653656678767
