Word                           CF TF-IDF
-----------------------------------
class average                  47.2589609700363
viz                            34.38281610184331
top contributors               22.58751511935027
narrativity                    22.291324744136688
deep cohesion                  15.381337742590459
concreteness                   13.296014861636689
selfap                         10.251792194007258
word concreteness              10.042669472557563
syntactic simplicity           10.042669472557563
selfav                         8.709826828339382
referential cohesion           8.10800240504934
contributors                   7.214434343296773
agos                           7.167861462671506
avoidance                      6.697343241091126
zation                         5.870254690270385
otherav                        5.625896097003629
cohesions                      5.625896097003629
ualization                     5.625896097003629
quality narrativity            5.625896097003629
aic                            5.58251440064101
