Word                           CF TF-IDF
-----------------------------------
changepoint                    73.4723721863902
µt                             31.83930731335753
clickstream                    19.769608939502263
xit                            19.503584388014517
poisson                        18.050671877606902
bic                            12.275124279720465
edm conference                 10.251792194007258
bernoulli                      10.042669472557563
preview                        9.763092078681229
µ                              9.107141856716542
irvine irvine                  8.709826828339382
changepoints                   8.709826828339382
binarized                      8.709826828339382
m2                             8.10800240504934
previewing                     7.682032021823565
ninc                           7.167861462671506
ndec                           7.167861462671506
m1                             5.7386682700328935
iedms                          5.668062813788211
clickstreams                   5.108545575225319
