Word                           CF TF-IDF
-----------------------------------
video revision                 4.083930731335753
retentions                     4.083930731335753
abnormal                       3.746836460180256
hku                            2.8273440072745215
demotivate                     2.5419653656678767
elizabeth oh                   2.5419653656678767
xiangyu hou                    2.5419653656678767
pokfulam road                  2.5419653656678767
technical comm.                2.5419653656678767
ray lau                        2.5419653656678767
tyrone                         2.5419653656678767
european moocs stakeholder     2.5419653656678767
digesting                      2.5419653656678767
kwok                           2.5419653656678767
dgonda                         2.5419653656678767
pauyeung                       2.5419653656678767
yeung                          2.5419653656678767
raybon                         2.5419653656678767
lizhku                         2.5419653656678767
studies studies                2.5419653656678767
