Word                           CF TF-IDF
-----------------------------------
solar energy                   7.167861462671506
grew                           4.312041875858808
kilgore                        4.083930731335753
lowenthal                      3.3693341350164467
celebrating                    3.3693341350164467
conversed                      3.3693341350164467
nuancing                       2.5419653656678767
skrypnyko                      2.5419653656678767
pieter de vries                2.5419653656678767
brian keegan                   2.5419653656678767
n contributors                 2.5419653656678767
ergm results                   2.5419653656678767
network modelling              2.5419653656678767
hyperactive                    2.5419653656678767
discrediting                   2.5419653656678767
snd                            2.5419653656678767
n occasional regular social    2.5419653656678767
ferreday                       2.5419653656678767
singled                        2.5419653656678767
cluster participants           2.5419653656678767
