Word                           CF TF-IDF
-----------------------------------
csu                            26.493341350164467
ntu                            26.05867428265624
nus                            24.12948048501815
usyd                           21.045549753682398
lea                            7.982673804546415
unions                         7.167861462671506
yanosky                        7.167861462671506
bibliographical                7.167861462671506
shortage                       6.931963805315448
colvin                         6.468360018186305
nottingham trent university    5.625896097003629
charles sturt university       5.625896097003629
arroway                        5.625896097003629
national union                 5.625896097003629
roma                           5.273335337541116
snowball                       4.70400120252467
gic                            4.083930731335753
support student success policy 4.083930731335753
tutional                       4.083930731335753
consortiums                    4.083930731335753
