Word                           CF TF-IDF
-----------------------------------
referential                    9.182673804546415
eigenvalue                     6.195704025460828
cck12                          5.625896097003629
open distance                  4.538668270032893
topically                      4.083930731335753
syntax simplicity              4.083930731335753
accumulation                   3.802955302683083
grsshopper                     3.7410160109117827
borokhovski                    3.3693341350164467
abrami                         3.3693341350164467
tamim                          3.3693341350164467
coherently                     3.3693341350164467
referential cohesion           3.2040012025246702
bernard                        2.8273440072745215
memphis memphis                2.8273440072745215
cck11                          2.584031406894106
bethel                         2.5419653656678767
use researchers                2.5419653656678767
microsoft translation api      2.5419653656678767
mabry                          2.5419653656678767
