Word                           CF TF-IDF
-----------------------------------
nat                            18.60508005455891
actor b                        8.10800240504934
demonstrator                   5.625896097003629
network awareness tool         4.9733353375411165
tagcloud                       4.083930731335753
actor a                        4.083930731335753
multiplex                      4.083930731335753
mcevily                        4.083930731335753
screencast                     4.083930731335753
tag t                          4.083930731335753
politieacademie                3.3693341350164467
refreshes                      2.5419653656678767
rebecca ferguson3              2.5419653656678767
ky                             2.5419653656678767
education evaluation           2.5419653656678767
relational view                2.5419653656678767
laat1                          2.5419653656678767
ontario canada                 2.5419653656678767
learning ties engaging         2.5419653656678767
sytematically                  2.5419653656678767
