Word                           CF TF-IDF
-----------------------------------
csu online                     7.167861462671506
r markdown                     7.167861462671506
speerschneider                 4.083930731335753
allaire                        4.083930731335753
imports                        4.083930731335753
rmarkdown                      4.083930731335753
rodbcext                       4.083930731335753
xtable                         4.083930731335753
bryer                          4.083930731335753
revelle                        4.083930731335753
digestible                     4.083930731335753
fantastic                      3.3693341350164467
dahl                           3.3693341350164467
colorado state university online 2.5419653656678767
schnorr                        2.5419653656678767
lapsley                        2.5419653656678767
ripley                         2.5419653656678767
basic descriptive              2.5419653656678767
open database                  2.5419653656678767
parameterization               2.5419653656678767
