Word                           CF TF-IDF
-----------------------------------
wikiglass                      15.785338945115127
angularjs                      5.625896097003629
scheduler                      4.40400120252467
clickable                      4.083930731335753
pbworks                        4.083930731335753
javascript object notation     2.5419653656678767
capio                          2.5419653656678767
siu                            2.5419653656678767
unneeded                       2.5419653656678767
stripping                      2.5419653656678767
darwin                         2.5419653656678767
homola                         2.5419653656678767
donelan                        2.5419653656678767
ksadaful                       2.5419653656678767
f.l.c.                         2.5419653656678767
wikiglass application program  2.5419653656678767
school students xiao hu1 jason ip2 koossulraj sadaful3 george lui3 sam 2.5419653656678767
jasonipcy                      2.5419653656678767
janajev                        2.5419653656678767
kozlowski                      2.5419653656678767
