Word                           CF TF-IDF
-----------------------------------
household income               8.709826828339382
shadish                        5.625896097003629
math sat                       4.70400120252467
prognostic                     4.083930731335753
selection bias                 4.083930731335753
variables ks confidence        4.083930731335753
parental education             4.083930731335753
covariates                     3.9457918015618976
covariate                      3.535749794205846
nonrandomized                  3.3693341350164467
ates                           2.8273440072745215
elect                          2.8273440072745215
warehouses                     2.8273440072745215
treatement                     2.5419653656678767
student group                  2.5419653656678767
methods for subset             2.5419653656678767
yield accurate answers         2.5419653656678767
ethnic group                   2.5419653656678767
terventions                    2.5419653656678767
differencing                   2.5419653656678767
