Word                           CF TF-IDF
-----------------------------------
itb                            13.335722925343012
intentionality                 12.208115158611719
repetitive                     10.44456116433565
irb                            10.109376029098087
badge                          9.739374485514615
badges                         5.382783185123387
betts                          4.083930731335753
universidad carlos             3.0693341350164465
requisites                     2.8840314068941058
human factors keywords badges  2.5419653656678767
avenida universidad            2.5419653656678767
user behavior                  2.5419653656678767
repetitively                   2.5419653656678767
topic badges                   2.5419653656678767
imdea networks institute       2.5419653656678767
mar mediterráneo               2.5419653656678767
user behaviour                 2.5419653656678767
khan academy josé              2.5419653656678767
competiveness                  2.5419653656678767
modelling behavior             2.5419653656678767
