Word                           CF TF-IDF
-----------------------------------
iwds                           14.877688291010891
toggling                       14.877688291010891
iwd                            11.793757559675136
gis                            7.373335337541117
leaping                        5.625896097003629
census                         5.568360018186304
à                              5.108545575225319
cv                             4.70400120252467
acs                            4.70400120252467
spmf                           4.083930731335753
social explorer                4.083930731335753
gomariz                        4.083930731335753
nv                             4.0410160109117825
geospatial                     3.3693341350164467
data mining platform           2.5419653656678767
geographic information system  2.5419653656678767
terms experimentation          2.5419653656678767
science university             2.5419653656678767
leilah                         2.5419653656678767
seq                            2.5419653656678767
