Word                           CF TF-IDF
-----------------------------------
pattern pattern                4.083930731335753
tabuenca                       3.3693341350164467
student empowerment            3.3693341350164467
street west lafayette          3.0693341350164465
mobile application             2.5419653656678767
quintessential                 2.5419653656678767
reflective learning practices  2.5419653656678767
caseyw                         2.5419653656678767
results purdue                 2.5419653656678767
introduction institutions      2.5419653656678767
uw-madison                     2.5419653656678767
bkarcher                       2.5419653656678767
absolved                       2.5419653656678767
casey v. wright purdue         2.5419653656678767
development of                 2.5419653656678767
crux                           2.5419653656678767
opts                           2.5419653656678767
judgmental                     2.5419653656678767
karcher                        2.5419653656678767
combating                      2.5419653656678767
