Word                           CF TF-IDF
-----------------------------------
teachlive                      14.877688291010891
gestures                       10.845556619094253
alibali                        7.373335337541117
barmaki                        5.625896097003629
central florida                4.083930731335753
lakoff                         4.083930731335753
iconic                         4.0410160109117825
roth                           3.484031406894106
nonverbal                      3.3382649488273373
hynes                          2.5419653656678767
teleoperators                  2.5419653656678767
kita                           2.5419653656678767
iconics                        2.5419653656678767
kavanaugh                      2.5419653656678767
ceh                            2.5419653656678767
charles e. hughes department   2.5419653656678767
discussion nonverbal           2.5419653656678767
nonverbal behavior             2.5419653656678767
drs                            2.5419653656678767
ludic                          2.5419653656678767
