Word                           CF TF-IDF
-----------------------------------
bjet                           3.484031406894106
tlt                            3.1840314068941056
blat                           2.8273440072745215
arabia nraljohani              2.5419653656678767
acknowledgements particular    2.5419653656678767
motivation students            2.5419653656678767
hiroaki ogata kyushu university 2.5419653656678767
sven charleer ku leuven        2.5419653656678767
dan suthers university         2.5419653656678767
melero                         2.5419653656678767
usa suthers                    2.5419653656678767
reinder                        2.5419653656678767
naif radi aljohani             2.5419653656678767
nakhleh eds                    2.5419653656678767
nsw australia                  2.056020937929404
pompeu fabra                   2.0346670675082232
davinia                        2.0346670675082232
saudi                          2.0346670675082232
abelardo pardo the university  2.0346670675082232
abdulaziz university           2.0346670675082232
