Word                           CF TF-IDF
-----------------------------------
reigeluth                      6.473335337541117
scrivens                       5.625896097003629
eijkman                        4.083930731335753
abrioux                        4.083930731335753
parrish                        4.083930731335753
imprint                        4.0410160109117825
richards                       4.0102338184731865
frick                          3.3693341350164467
toyama                         2.8273440072745215
learning object context ontology 2.5419653656678767
clasroom                       2.5419653656678767
learner experience             2.5419653656678767
nobel                          2.5419653656678767
cavanagh                       2.5419653656678767
kiernan                        2.5419653656678767
faculty peer review            2.5419653656678767
foresman                       2.5419653656678767
design patterns                2.5419653656678767
pedagogical knowhow            2.5419653656678767
tame                           2.5419653656678767
