Word                           CF TF-IDF
-----------------------------------
bl                             4.8085455752253194
verleger                       2.5419653656678767
keywords higher                2.5419653656678767
van leeuwen                    2.5419653656678767
educational design             2.5419653656678767
leeuwen utrecht university utrecht 2.5419653656678767
lectures formative             2.5419653656678767
effectivity                    2.5419653656678767
anouschka                      2.5419653656678767
density of re-viewing          2.5419653656678767
staker                         2.5419653656678767
rotate                         2.0346670675082232
innosight institute            2.0346670675082232
horn                           2.0346670675082232
asee annual conference         2.0346670675082232
flipped classroom              1.613672003637261
discussion of                  1.3136720036372609
brekelmans                     1.3136720036372609
kingdom acm                    1.2280104689647022
deepening                      1.2153059795309349
