Word                           CF TF-IDF
-----------------------------------
disabled                       68.81109247792915
disability                     28.121936703198557
deficits                       10.042669472557563
accessibility                  9.18724325699202
odds                           8.75646752679662
disabilities                   7.203624691308771
impairment                     3.7410160109117827
subtitles                      3.3693341350164467
impairments                    3.3693341350164467
handicaps                      3.3693341350164467
assistive                      2.8840314068941058
afa                            2.5419653656678767
annika wolff centre            2.5419653656678767
hmso                           2.5419653656678767
martyn cooper institute        2.5419653656678767
module code                    2.5419653656678767
physically impaired            2.5419653656678767
equality act                   2.5419653656678767
public draft                   2.5419653656678767
trips                          2.5419653656678767
