Word                           CF TF-IDF
-----------------------------------
lacs                           7.167861462671506
lac                            5.7386682700328935
bva                            5.625896097003629
kansas                         4.083930731335753
fellows                        3.3693341350164467
jake                           2.5419653656678767
george rehrey                  2.5419653656678767
douglas ward                   2.5419653656678767
flcs                           2.5419653656678767
linda shepard indiana university maxwell hall 2.5419653656678767
van pategewm                   2.5419653656678767
bva hub                        2.5419653656678767
science education initiative   2.5419653656678767
marco molinaro                 2.5419653656678767
teaching commons               2.5419653656678767
applied science kingston       2.5419653656678767
zaltman                        2.5419653656678767
caballero                      2.5419653656678767
jayhawk blvd                   2.5419653656678767
chasteen                       2.5419653656678767
