Word                           CF TF-IDF
-----------------------------------
ramp                           29.297342552689145
car                            11.940509380540771
lane concord                   8.10800240504934
friction                       7.396073282752914
concord                        6.473335337541117
codap                          5.625896097003629
start height                   5.625896097003629
e1                             5.138668270032893
guessing                       4.180999725607796
l l                            4.083930731335753
l m                            4.083930731335753
high street santa cruz         4.083930731335753
e2                             4.083930731335753
h m                            4.083930731335753
shrinks                        3.3693341350164467
santa cruz                     3.0693341350164465
fluctuation                    2.8840314068941058
monotonically                  2.8273440072745215
timms                          2.7693341350164467
academies                      2.584031406894106
