Word                           CF TF-IDF
-----------------------------------
wrist                          7.373335337541117
angular                        6.168360018186304
binomial                       5.2546880145490436
displacement                   4.654688014549043
multimodal learning            4.083930731335753
xbox kinect                    4.083930731335753
revert                         4.083930731335753
analogical                     4.083930731335753
mechanistic                    3.3693341350164467
lengthened                     3.3693341350164467
stroop                         3.3693341350164467
acm international              3.3693341350164467
levenshtein                    3.3693341350164467
warping                        3.1410160109117826
litman                         2.8273440072745215
human expertise                2.5419653656678767
russ                           2.5419653656678767
physics doklady                2.5419653656678767
sphinx speech                  2.5419653656678767
sketch activity                2.5419653656678767
