Word                           CF TF-IDF
-----------------------------------
stringency                     14.877688291010891
espol                          11.940509380540771
fundamentals                   8.84039015244176
desertion                      8.709826828339382
gpai                           8.709826828339382
rij                            8.40800240504934
integral calculus              7.373335337541117
written communication techniques 7.167861462671506
dependance                     7.167861462671506
cs                             6.809076064604945
efa                            6.473335337541117
skewness                       6.420467636946373
differential calculus          5.625896097003629
curricular                     5.4129730732575805
digital systems                4.654688014549043
semestral                      4.083930731335753
environmental education        4.083930731335753
discrete mathematics           4.083930731335753
database systems               4.083930731335753
caulkins                       4.083930731335753
