Word                           CF TF-IDF
-----------------------------------
attribution                    14.329874348318514
pps                            11.793757559675136
stats                          8.917091150450638
college writing                8.709826828339382
individualization              8.634904220035176
perf                           7.80800240504934
priors                         5.568360018186304
rmse avg                       4.083930731335753
berkeleyx                      4.083930731335753
separable                      4.083930731335753
kt                             3.5680628137882113
doctorate                      3.0693341350164465
individualizing                2.8273440072745215
z.a.                           2.8273440072745215
google faculty                 2.5419653656678767
berkeleyx intro statistics     2.5419653656678767
single prior                   2.5419653656678767
yanbo xu johns hopkins university 2.5419653656678767
island of hawaii               2.5419653656678767
pardos university              2.5419653656678767
