Word                           CF TF-IDF
-----------------------------------
deictic                        5.625896097003629
rlc                            5.438668270032894
cybernetic                     4.954688014549044
allopenna                      4.083930731335753
gergle                         4.083930731335753
succeeds                       4.0410160109117825
chili                          3.1410160109117826
deixis                         2.8273440072745215
tanenhaus                      2.5419653656678767
ecole polytechnique federale   2.5419653656678767
sculpture                      2.5419653656678767
sual                           2.5419653656678767
van kleek                      2.5419653656678767
samadani                       2.5419653656678767
mmsp                           2.5419653656678767
j. m. harley                   2.5419653656678767
chignell                       2.5419653656678767
bock                           2.5419653656678767
moocs kshitij sharma           2.5419653656678767
onds                           2.5419653656678767
