Word                           CF TF-IDF
-----------------------------------
tweets                         20.856124005328255
hashtags                       16.487345840721023
lak14                          13.454794982808831
ldavis                         13.335722925343012
retweets                       12.71200360757401
hashtag                        12.50811515861172
retweet                        11.377336540065787
lak12                          11.018894837122009
retweeting                     10.251792194007258
tweet                          7.226249657009744
lak twitter                    7.167861462671506
retweeted                      7.167861462671506
lak workshops                  7.167861462671506
backchannel                    6.038668270032893
learninganalytics              6.038668270032893
journalism                     5.625896097003629
lak11                          5.405910605366165
lak13                          4.812577797844295
sankey                         4.70400120252467
hashtag analysis               4.083930731335753
