Word                           CF TF-IDF
-----------------------------------
lak2015                        5.625896097003629
seam                           5.625896097003629
marsh                          3.484031406894106
ouldi                          3.4410160109117824
insert                         3.2306119590618696
categorizations                2.8273440072745215
teachnology                    2.5419653656678767
level0                         2.5419653656678767
zerihun                        2.5419653656678767
filer                          2.5419653656678767
innovative education2016       2.5419653656678767
satisfaction learning          2.5419653656678767
mba programs                   2.5419653656678767
student experience             2.5419653656678767
aiyegbayo                      2.5419653656678767
level1                         2.5419653656678767
educational technology2016     2.5419653656678767
themed                         2.5419653656678767
witcher                        2.5419653656678767
validity study                 2.5419653656678767
