Word                           CF TF-IDF
-----------------------------------
thirdspace                     36.46520341036116
paradoxes                      11.077336540065787
odl                            10.417091150450638
mega                           10.109376029098087
throughput                     6.038668270032893
journeys                       5.6535709283582705
soja                           5.625896097003629
burnapp                        5.625896097003629
bhabha                         5.625896097003629
whitchurch                     5.625896097003629
subotzky                       5.2546880145490436
barnett                        4.10400120252467
diasporic                      4.083930731335753
brah                           4.083930731335753
liminal                        4.0410160109117825
centralised                    3.3693341350164467
underprepared                  3.0693341350164465
boars hills oxford             3.0693341350164465
habitus                        3.0693341350164465
departure                      2.9851273451351923
