Word                           CF TF-IDF
-----------------------------------
fixation                       34.536400796487115
fixations                      27.566146106216724
sp1                            16.419653656678765
fp1                            14.877688291010891
scan                           14.539061772987322
projave                        11.793757559675136
codecademy                     11.793757559675136
lorch                          8.709826828339382
proj                           8.709826828339382
yr2gpa                         8.709826828339382
linear regression              7.373335337541117
coefficientsa                  7.167861462671506
hyönä                          7.167861462671506
eye tribe                      7.167861462671506
scan path type                 7.167861462671506
fitted plot                    7.167861462671506
fixation plot type             7.167861462671506
model unstandardized coefficients standardized coefficients sig 7.167861462671506
residual                       6.896374109557098
randomness                     5.7386682700328935
