Word                           CF TF-IDF
-----------------------------------
agentic                        22.58751511935027
timepoints                     19.503584388014517
myplanner                      5.625896097003629
pk                             4.40400120252467
behaviourally                  4.083930731335753
nagelkerke                     4.083930731335753
milford                        4.083930731335753
tmilford                       2.5419653656678767
introduction prior             2.5419653656678767
todd m. milford university     2.5419653656678767
trimodal                       2.5419653656678767
allyson f. hadwin university   2.5419653656678767
timepoint                      2.5419653656678767
myplanners                     2.5419653656678767
skdavis                        2.5419653656678767
sshrc master                   2.5419653656678767
abstract prior                 2.5419653656678767
austraila                      2.5419653656678767
del casino                     2.5419653656678767
sarah k. davis                 2.5419653656678767
