Word                           CF TF-IDF
-----------------------------------
camm                           47.11334736278782
alts                           36.46520341036116
multichannel                   14.046670675082233
srl                            8.866605804455354
er                             7.333442522207008
taub                           4.612041875858807
mudrick                        4.612041875858807
walkthrough                    4.083930731335753
modulation                     4.083930731335753
erq                            4.083930731335753
sterdam                        4.083930731335753
complying                      3.3693341350164467
pressions                      3.3693341350164467
attentional                    2.63061195906187
racing                         2.5419653656678767
metacog-                       2.5419653656678767
garrett c. millar              2.5419653656678767
symbolically                   2.5419653656678767
stinson drive                  2.5419653656678767
curately                       2.5419653656678767
