Word                           CF TF-IDF
-----------------------------------
qis                            79.64023364906171
qi                             30.062675485180918
ef                             28.128008417672692
organisational aspects         7.167861462671506
comparability                  6.568062813788211
helpfulness                    4.70400120252467
buckhingham                    4.083930731335753
learning support               4.083930731335753
lemo                           3.3693341350164467
ysed                           3.3693341350164467
det                            2.8273440072745215
lemo handbuch                  2.5419653656678767
elkina                         2.5419653656678767
misunderstand                  2.5419653656678767
externals                      2.5419653656678767
icwl 2011                      2.5419653656678767
cepted                         2.5419653656678767
data aspects                   2.5419653656678767
rephrase                       2.5419653656678767
google forms1                  2.5419653656678767
