Word                           CF TF-IDF
-----------------------------------
ecosurvey                      6.081337742590458
preys                          3.3693341350164467
cognitive science department   3.3693341350164467
colorado boulder institute     3.0693341350164465
exposition                     2.8840314068941058
conor mcnamara university      2.5419653656678767
collaborative modeling         2.5419653656678767
colorado boulder department    2.5419653656678767
ban                            2.5419653656678767
quigley                        2.5419653656678767
conclusion overall             2.5419653656678767
core ideas                     2.5419653656678767
j. ostwald                     2.5419653656678767
scientific modeling            2.5419653656678767
sumner                         2.5273440072745217
ache                           2.0346670675082232
tamara sumner university       2.0346670675082232
nect                           2.0346670675082232
teacher agency                 2.0346670675082232
homer                          2.0346670675082232
