Word                           CF TF-IDF
-----------------------------------
power bi                       11.793757559675136
power query                    5.625896097003629
nuffic                         5.625896097003629
shms                           5.625896097003629
kpi                            4.70400120252467
bi                             4.158374759906821
kpis                           4.083930731335753
rengerslaan                    4.083930731335753
stenden university             4.083930731335753
leeuwarden                     4.083930731335753
nationalities                  3.484031406894106
abraham                        3.3693341350164467
student information system     2.8273440072745215
european credits               2.5419653656678767
beausaert                      2.5419653656678767
ecs                            2.5419653656678767
grade goals                    2.5419653656678767
introduction stenden university 2.5419653656678767
commers                        2.5419653656678767
progresswww                    2.5419653656678767
