Word                           CF TF-IDF
-----------------------------------
knapsack                       38.00716877602903
coloring                       21.03242406183344
switching                      10.554296329740492
adj                            6.170254690270385
assing                         5.625896097003629
structure coefficient          4.083930731335753
subm                           4.083930731335753
regression results             4.083930731335753
assignment switches            4.083930731335753
coef                           3.412041875858808
switches                       2.9851273451351923
cocking                        2.8273440072745215
infinity                       2.8273440072745215
preparedness                   2.6851273451351925
contention                     2.5419653656678767
active days                    2.5419653656678767
falmer                         2.5419653656678767
gunstone                       2.5419653656678767
graph coloring                 2.5419653656678767
fensham                        2.5419653656678767
