Word                           CF TF-IDF
-----------------------------------
learning registry              55.628912167314
registry                       15.87773604728439
couchdb                        8.709826828339382
rdd                            8.709826828339382
paradata                       7.393672920360512
nsdl                           7.342669472557564
rdds                           7.167861462671506
openurl                        5.625896097003629
harvest                        4.945917938592803
canonical                      4.538264948827337
payload                        4.083930731335753
ravenswood avenue menlo park   4.083930731335753
crawlers                       4.083930731335753
rover                          4.083930731335753
pbs                            4.083930731335753
amps                           4.083930731335753
nntp                           4.083930731335753
couch                          4.083930731335753
submitters                     4.083930731335753
microformats                   4.083930731335753
