Word                           CF TF-IDF
-----------------------------------
pbl                            8.909376029098087
las                            6.173335337541117
spaghetti                      4.70400120252467
furniture                      4.354688014549044
hts                            4.083930731335753
dublin dublin                  4.083930731335753
ltr                            4.083930731335753
lts                            4.083930731335753
hth                            4.083930731335753
htr                            4.083930731335753
lth                            4.083930731335753
hexagonal                      3.3693341350164467
tops                           3.3693341350164467
appointed                      3.3693341350164467
pelars                         2.8840314068941058
low table round                2.5419653656678767
low table hexagonal            2.5419653656678767
fro                            2.5419653656678767
discussion collaboration       2.5419653656678767
iti                            2.5419653656678767
