Word                           CF TF-IDF
-----------------------------------
briefing                       7.373335337541117
nserc                          4.70400120252467
social wave                    4.083930731335753
biosis                         4.083930731335753
analytics service              4.083930731335753
mediawiki                      3.0693341350164465
nonaka                         2.8273440072745215
liaqat ali1                    2.5419653656678767
melody                         2.5419653656678767
tynjälä                        2.5419653656678767
liaqata                        2.5419653656678767
miliki                         2.5419653656678767
munal                          2.5419653656678767
j. bordeau                     2.5419653656678767
bou                            2.5419653656678767
framework program              2.5419653656678767
mackenzie                      2.5419653656678767
science reference              2.5419653656678767
thesize                        2.5419653656678767
sently                         2.5419653656678767
