Word                           CF TF-IDF
-----------------------------------
hint                           23.64754310815941
bins                           19.06020937929404
npc                            17.961619022346643
att                            16.419653656678765
duong                          13.335722925343012
penultimate                    10.251792194007258
kt                             9.28010468964702
fga                            8.709826828339382
soa                            8.70800240504934
assistance model               7.167861462671506
am                             5.625896097003629
tabling                        4.70400120252467
boh                            4.083930731335753
regroup                        4.083930731335753
qiu                            4.083930731335753
toss                           4.083930731335753
regrouped                      4.083930731335753
binning                        4.083930731335753
bin                            3.4702546902703846
subdivide                      3.3693341350164467
