Word                           CF TF-IDF
-----------------------------------
learning record store          11.793757559675136
learning pulse server          8.709826828339382
dpa                            8.709826828339382
fact table                     8.709826828339382
lmem                           8.709826828339382
fitbit                         8.40800240504934
pulse                          8.178066225728873
datastore                      7.167861462671506
virtual machine                7.167861462671506
hr                             7.093672920360512
learning pulse                 7.073335337541117
weather                        6.30362469130877
csikszentmihalyi               5.740052344823509
cij                            5.625896097003629
activity type                  5.625896097003629
daniele di mitri               5.625896097003629
sliders                        4.70400120252467
opportunely                    4.083930731335753
contrarily                     4.083930731335753
fetching                       4.083930731335753
