Word                           CF TF-IDF
-----------------------------------
dictionaries                   15.02244783624748
writings                       13.752499314019488
ullmann                        10.123048032735348
högfeldt                       5.625896097003629
auxiliary                      5.2546880145490436
kann                           4.70400120252467
rayson                         4.70400120252467
bruno                          4.083930731335753
birney                         4.083930731335753
bawe                           4.083930731335753
pronouns                       3.626249657009744
folds                          3.535749794205846
adjective                      3.3693341350164467
unusually                      2.8273440072745215
wijngaards                     2.5419653656678767
galuppo                        2.5419653656678767
automated scoring              2.5419653656678767
therefrom                      2.5419653656678767
papapetrou                     2.5419653656678767
reflective texts               2.5419653656678767
