Word                           CF TF-IDF
-----------------------------------
lme                            11.793757559675136
phonological                   8.709826828339382
taales                         7.436720036372609
metalinguistic                 7.167861462671506
bnc                            7.167861462671506
math achievement               5.625896097003629
linguistically                 5.625896097003629
lorge                          5.625896097003629
brysbaert                      5.625896097003629
hernandez                      5.625896097003629
taaco                          5.282032021823565
l1                             4.840052344823509
adjectives                     4.7913369022732075
excerpts                       4.753570928358271
connectives                    4.56122391812374
hypernymy                      4.240052344823509
fixed effect coefficient std   4.083930731335753
national corpus                4.083930731335753
subtlexus                      4.083930731335753
filler                         4.083930731335753
