Word                           CF TF-IDF
-----------------------------------
populated                      6.591336902273207
military                       6.468360018186305
yudko                          4.70400120252467
riverpoint                     4.083930731335753
parkway phoenix                4.083930731335753
garman                         4.083930731335753
loans                          3.3693341350164467
quarterly review               3.3693341350164467
ramos                          2.9851273451351923
introduction whereas           2.5419653656678767
swath                          2.5419653656678767
interfere                      2.5419653656678767
doctorates                     2.5419653656678767
online posts                   2.5419653656678767
disappearing                   2.5419653656678767
reisetter                      2.5419653656678767
indeterminate                  2.5419653656678767
sadik                          2.5419653656678767
business education             2.5419653656678767
students performances          2.5419653656678767
