Word                           CF TF-IDF
-----------------------------------
feedback system                62.67861462671506
calcx                          39.54913414169691
waterx                         19.503584388014517
urbanx                         17.961619022346643
businessx                      16.419653656678765
tightness                      16.419653656678765
tight                          12.299488866951076
collectivist                   8.268876907889206
loose                          7.726483975143028
educated                       7.6688769078892065
individualist                  7.558420873251735
social comparison              7.167861462671506
prevention                     5.740052344823509
individualism                  5.6535709283582705
gelfand                        5.625896097003629
individualistic                5.2546880145490436
technology delft               5.138668270032893
timeliness                     4.972280582167825
delft university               4.670254690270385
framing                        4.104540071083708
