Word                           CF TF-IDF
-----------------------------------
assortativity                  24.12948048501815
bots                           19.818752058196175
vertices                       19.672763742753435
walkers                        19.503584388014517
ilist                          13.335722925343012
blg                            13.335722925343012
eagle                          9.844561164335648
deep thought                   8.709826828339382
dt3                            8.709826828339382
invis                          8.709826828339382
beadloom                       8.709826828339382
propositional                  7.682032021823565
baraba                         7.167861462671506
hint template                  7.167861462671506
hint factory                   7.167861462671506
unordered                      6.038668270032893
assortative                    6.038668270032893
commands                       5.740052344823509
state space                    5.625896097003629
problem space                  5.625896097003629
