Word                           CF TF-IDF
-----------------------------------
magnusson                      4.083930731335753
introne                        4.083930731335753
accretion                      3.3693341350164467
sjgknight                      3.3693341350164467
alyssa f. wise faculty         2.5419653656678767
britte haugan cheng center     2.5419653656678767
kuvalja                        2.5419653656678767
qatar                          2.5419653656678767
temporal considerations        2.5419653656678767
drescher                       2.5419653656678767
time factors                   2.5419653656678767
bodong chen college            2.5419653656678767
collazos                       2.5419653656678767
education simon fraser university 2.5419653656678767
psychological assessment       2.5419653656678767
lajoie p                       2.5419653656678767
abstract interest              2.5419653656678767
etherpads                      2.5419653656678767
socio                          2.5419653656678767
learning data simon knight     2.5419653656678767
