Word                           CF TF-IDF
-----------------------------------
actants                        59.125350970361836
partition                      45.08134937859381
tapped                         44.923746637208126
rooms                          29.05327393156763
partitions                     21.094686482182254
unweighted                     19.818752058196175
tenant                         18.050671877606902
vertex                         16.49774924542144
r1                             16.419653656678765
associogram                    10.31200360757401
spd                            10.251792194007258
openord                        10.042669472557563
actant                         10.042669472557563
associograms                   9.892146565505827
school online                  8.709826828339382
modularity                     8.295846752056285
volunteer                      7.995704025460828
reception                      7.9936729203605115
aso                            7.167861462671506
offices                        6.868062813788212
