Word                           CF TF-IDF
-----------------------------------
facebook                       29.78222376858976
affiliating                    17.961619022346643
transmedia                     14.877688291010891
appropriation                  13.339061772987323
multitasking                   12.55039204000987
literacies                     12.004905961166195
friending                      10.252094220682318
jenkins                        10.109376029098087
culled                         8.709826828339382
photos                         8.126249657009744
transmedia navigation          5.625896097003629
ellison                        4.70400120252467
greenhow                       4.70400120252467
sns                            4.10400120252467
robelia                        4.083930731335753
instagram                      4.083930731335753
pinterest                      4.083930731335753
hargittai                      4.083930731335753
facebook activity              4.083930731335753
emails written                 4.083930731335753
