Word                           CF TF-IDF
-----------------------------------
citations                      19.26562414252436
a2                             9.055382035405575
b3                             5.7386682700328935
b1                             4.954688014549044
b2                             4.954688014549044
garfield                       4.70400120252467
waltman                        4.083930731335753
scopus                         4.083930731335753
informetrics                   3.7410160109117827
bibliometric                   3.3693341350164467
cite                           3.1840314068941056
immaturity                     2.5419653656678767
reference google scholar       2.5419653656678767
publication total              2.5419653656678767
george siemens3                2.5419653656678767
citation and                   2.5419653656678767
mählck                         2.5419653656678767
tribes                         2.5419653656678767
halevi                         2.5419653656678767
bonacich                       2.5419653656678767
