Word                           CF TF-IDF
-----------------------------------
egraph                         13.335722925343012
oviedo                         4.70400120252467
erezo                          4.083930731335753
esults                         4.083930731335753
technics                       4.083930731335753
núñez                          3.3693341350164467
assessme                       3.3693341350164467
lear                           3.3693341350164467
rning                          2.8273440072745215
psicot                         2.5419653656678767
dat                            2.5419653656678767
representatio                  2.5419653656678767
minary                         2.5419653656678767
elearnig process               2.5419653656678767
egulating                      2.5419653656678767
cre                            2.5419653656678767
ackn                           2.5419653656678767
ool                            2.5419653656678767
gm                             2.5419653656678767
bernardo                       2.5419653656678767
