Word                           CF TF-IDF
-----------------------------------
snapp                          23.78039235750876
ego                            8.377336540065787
sociogram                      6.3714995884116945
bookmarklet                    4.70400120252467
mcwilliam                      2.9851273451351923
grasel                         2.5419653656678767
altc                           2.5419653656678767
anaphoric resolution           2.5419653656678767
disenfranchised                2.5419653656678767
manca                          2.5419653656678767
terms social                   2.5419653656678767
aneeshabakharia                2.5419653656678767
structural holes               2.5419653656678767
discussion continuity          2.5419653656678767
intelligent collaborative      2.5419653656678767
network exploration            2.5419653656678767
interconnectivity              2.5419653656678767
najaden papers                 2.5419653656678767
caballé                        2.5419653656678767
agileeviz                      2.5419653656678767
