Word                           CF TF-IDF
-----------------------------------
competency                     12.636787731527178
pmi                            7.167861462671506
petency                        7.167861462671506
capella university             6.038668270032893
capella                        5.625896097003629
reregistration                 5.625896097003629
stration                       5.625896097003629
utilization                    4.93170201646593
cheshire                       4.083930731335753
learning outcomes assessment   4.083930731335753
tency                          3.3693341350164467
lumina foundation              3.3693341350164467
minneapolis                    2.8273440072745215
n.j.                           2.8273440072745215
tagg                           2.5419653656678767
feam                           2.5419653656678767
tus                            2.5419653656678767
istration                      2.5419653656678767
general terms experimentation  2.5419653656678767
issuing                        2.5419653656678767
