Word                           CF TF-IDF
-----------------------------------
nsi                            11.793757559675136
iic                            7.167861462671506
evi                            6.038668270032893
lak conference                 4.083930731335753
whitaker                       2.8273440072745215
timespan                       2.5419653656678767
carlos monroy                  2.5419653656678767
level instruction              2.5419653656678767
elizabeth r. bell              2.5419653656678767
mining indices                 2.5419653656678767
virginia snodgrass rangel      2.5419653656678767
learninformatics               2.5419653656678767
step index                     2.5419653656678767
evaluation index               2.5419653656678767
minner                         2.5419653656678767
prom                           2.2840314068941057
glimpse                        2.0346670675082232
business processes             2.0346670675082232
monroy                         2.0346670675082232
vsr                            2.0346670675082232
