Word                           CF TF-IDF
-----------------------------------
ecd                            14.877688291010891
bbpes                          14.877688291010891
alice                          5.138668270032893
bbpe                           4.083930731335753
ct                             3.3928914493732023
michael eagle hcii             2.5419653656678767
werner                         2.5419653656678767
denner                         2.5419653656678767
modularization                 2.5419653656678767
nicholas diana hcii            2.5419653656678767
for hypothesis-driven approaches 2.5419653656678767
sangeeta bhatnagar             2.5419653656678767
jls                            2.5419653656678767
john stamper hcii              2.5419653656678767
campe                          2.5419653656678767
ndiana                         2.5419653656678767
kawamoto                       2.5419653656678767
fairy perf                     2.5419653656678767
centered design                2.5419653656678767
satabdi basu                   2.5419653656678767
