Word                           CF TF-IDF
-----------------------------------
braman                         8.709826828339382
pasek                          5.625896097003629
american library association   5.625896097003629
retroactively                  4.70400120252467
amendment                      4.612041875858807
translatable                   4.083930731335753
dataveillance                  4.083930731335753
hippa                          4.083930731335753
reidentify                     4.083930731335753
new yorker                     4.083930731335753
borrower                       4.083930731335753
constituencies                 3.4410160109117824
lifecycle                      3.4317020164659304
ohm                            3.3693341350164467
sousveillance                  2.7693341350164467
borrowing                      2.6851273451351925
snowden america                2.5419653656678767
radaelli                       2.5419653656678767
hardesty                       2.5419653656678767
academic librarianship         2.5419653656678767
