Word                           CF TF-IDF
-----------------------------------
federated                      8.676529897654675
wakoopa                        7.167861462671506
tripit                         7.167861462671506
xmpp multiuser                 5.625896097003629
uico                           4.083930731335753
jogging                        4.083930731335753
openscout                      4.083930731335753
opensearch                     4.083930731335753
student activity monitor       4.083930731335753
webfeat                        4.083930731335753
open social                    4.083930731335753
objectspot                     4.083930731335753
metalib                        4.083930731335753
penguin press                  3.3693341350164467
intranet                       3.3693341350164467
runners                        3.0693341350164465
ldoja                          2.5419653656678767
infrastructure for             2.5419653656678767
srs                            2.5419653656678767
journal of                     2.5419653656678767
