Word                           CF TF-IDF
-----------------------------------
prerequisite                   26.876124441877753
placements                     18.01623031722344
speeds                         15.577736047284391
lfa                            5.625896097003629
adjei                          4.238264948827338
refining                       4.184681594167738
skill builder                  4.083930731335753
poks                           4.083930731335753
brunskel                       4.083930731335753
pssk                           4.083930731335753
combinatorial                  4.083930731335753
stpr                           4.083930731335753
traverses                      3.3693341350164467
introduction to                3.3693341350164467
dif                            3.0693341350164465
factors analysis               3.0693341350164465
sid                            3.0693341350164465
discussion of                  2.8273440072745215
skills using                   2.5419653656678767
prelude                        2.5419653656678767
