Word                           CF TF-IDF
-----------------------------------
ouroboros                      17.961619022346643
legacy                         15.892146565505827
xgboost                        12.412003607574011
imbalanced                     9.006607928030283
oulad                          8.709826828339382
prauc                          8.709826828339382
notsubmit                      7.167861462671506
prec                           5.625896097003629
xgb                            5.625896097003629
a1                             4.20854557522532
lakkaraju                      4.083930731335753
bhanpuri                       4.083930731335753
computern applications         4.083930731335753
addison                        4.083930731335753
recall f1                      4.083930731335753
cnt                            4.083930731335753
prev                           4.070254690270385
cutoff                         3.4102338184731864
rbf                            3.3693341350164467
aguiar                         3.0693341350164465
