Word                           CF TF-IDF
-----------------------------------
graphicacy                     8.709826828339382
numeracy                       8.268876907889206
crt                            6.038668270032893
interviewees                   4.238264948827338
sns                            4.10400120252467
decision making                4.083930731335753
galesic                        4.083930731335753
cokely                         4.083930731335753
subjective numeracy scale      4.083930731335753
numerate                       4.083930731335753
bnt                            4.083930731335753
cognitive reflection test      4.083930731335753
okan                           2.5419653656678767
together la                    2.5419653656678767
slr                            2.5419653656678767
halabi                         2.5419653656678767
ubel                           2.5419653656678767
cityscape                      2.5419653656678767
halimat alabi                  2.5419653656678767
jankovic                       2.5419653656678767
