Word                           CF TF-IDF
-----------------------------------
atce                           45.71699560436842
evaluator                      17.178888510198107
accessibility                  15.776124441877755
atutor                         13.335722925343012
wcag                           12.412003607574011
oers                           10.78010468964702
accessible open educational    7.167861462671506
udg                            5.625896097003629
html                           4.736603974110796
applications university        4.083930731335753
girona spain                   4.083930731335753
udl                            4.083930731335753
baldiris                       4.083930731335753
cecilia                        4.083930731335753
prasad                         4.083930731335753
kingdoms                       4.083930731335753
usagawa                        4.083930731335753
silvia                         4.083930731335753
avila                          4.083930731335753
hoyer                          3.3693341350164467
