Word                           CF TF-IDF
-----------------------------------
messagelength                  17.961619022346643
independencies                 11.793757559675136
phil                           10.251792194007258
ilp                            10.251792194007258
markov condition               8.709826828339382
courseware                     8.705910605366165
unmeasured                     8.609376029098087
brit                           7.682032021823565
familysize                     7.167861462671506
fmri                           7.167861462671506
apollo group                   7.167861462671506
ges                            7.167861462671506
constructions                  6.5963741095570985
ramsey                         6.038668270032893
gations                        5.625896097003629
structions                     5.625896097003629
covery                         5.625896097003629
faithfulness                   5.625896097003629
unconditionally                5.625896097003629
fci                            5.138668270032893
